name,lon,lat,language,script,area,uuid
RS 16.194,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,4984bd8c-bc84-4148-8495-909d2d5ac8cc
RS 16.195,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,2d194a06-21b7-46ea-8d31-f98d7cb215b3
RS 16.196,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,fa47146c-3121-4b17-a49f-9876544ee3e5
RS 16.197,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,faff499e-c8a1-43d5-8314-e2b494f983f7
RS 16.198 [B],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,3ee3ca53-dae8-4bfb-a2f4-0bda2e080e9c
RS 16.198 [A]+,35.7830832,35.6016574,Ugaritic,Alphabetic,Royal Palace,7cd3e366-57b7-4d7f-8443-0326d2d3053f
RS 16.199,35.7831006,35.6016403,unknown,unknown,Royal Palace,a5ba7d50-a900-4a90-9216-d100193d641c
RS 16.200,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7b62a74c-0f32-4619-99c5-44ad0c315aaf
RS 16.201,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,2c0b6198-ee91-4de1-8815-5ef0e2b0f1ed
RS 16.202,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,226927f7-0989-4d0c-af30-1ef1f83e7563
RS 16.203,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,a9dd384e-dc09-4287-8f77-d1d80dc4e250
RS 16.204,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,950749b0-873b-4fa3-99de-4e2e8d87b382
RS 16.205,35.7831006,35.6016403,unknown,unknown,Royal Palace,8828a9a7-3c04-48b3-91e2-badc7ce748be
RS 16.206,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,f5165a0d-95af-48ba-98d4-52d2c7763eca
RS 16.207,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,2cee6c35-5d59-4880-a7ab-c3868a4ec0df
RS 16.208,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,d746e750-2f8e-44a2-902a-8956a6931167
RS 16.238+,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,99976fa4-9e3d-4a46-a381-7a16ceacb3a5
RS 16.239,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,fc8b9bbf-5446-4e87-9606-f9ecb098b5ac
RS 16.240,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,0c70d9ee-c08d-4f08-9944-6b03175d23b5
RS 16.241+,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,e4bba0b0-5fcd-484a-83a4-3d5658610d18
RS 16.242,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,bdec8e5c-c629-4279-9ba2-6cb9cd36d71e
RS 16.243,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,b3206a64-aee0-45c5-9344-e4c0eeb55cdb
RS 16.244,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,2c2f610f-b438-4980-b552-bd0cd8c29c17
RS 16.245,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,764ccbdd-42b3-4abd-889d-1e77a34f3133
RS 16.246,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,d0739556-75ed-4e5a-b18a-44cb100cf5f7
RS 16.247,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,b715e3a8-cc07-423e-92f3-5436f4657102
RS 16.248,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,18efc148-ff00-4987-9391-e77a63e0b6ba
RS 16.249,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,92366ad3-479f-4f6c-9cba-d77963ef38d2
RS 16.250,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,ec0a5f76-edba-438d-9972-25e771a2bdbe
RS 16.251,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,fc0b449f-38ac-4927-bcd5-0030fe15d025
RS 16.252,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,1166a0fb-b8b5-4c11-aa25-4870b1123a4e
RS 16.253,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7542bc93-70ce-43bd-9f99-935bf7dd962e
RS 16.254,35.7830832,35.6016574,unknown,unknown,Royal Palace,6d018416-d3d4-4703-9289-c5e0bd6bde71
RS 16.254C,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,2dc4ba91-b610-46c7-af01-d7d72c5ff0e6
RS 16.254E,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,9ea297fe-5514-42e2-9b71-542d0609a67f
RS 16.254F,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,ada817ad-c854-4e20-ab6f-48eb8797c099
RS 16.254B,35.7830832,35.6016574,unknown,unknown,Royal Palace,4765384e-8f1a-4d59-b2c7-a62cef17b375
RS 16.254D,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,26020bf6-809e-4ca1-baaa-a0723f7535d2
RS 16.254A,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7083ffc6-7a87-4e3a-acfa-26f3bc4b23d3
RS 16.255 [H],35.7818956,35.6014227,unknown,unknown,Out of Context,ef52a157-f7f4-44bf-88cb-04200549a05a
RS 16.255 [J],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,132fd223-8b44-4833-b641-ac7c82d0eb7d
RS 16.255 [K],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,6928e6aa-bece-4cc2-b1d5-34f37ff53363
RS 16.255 [L],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7ab57553-eea0-4d24-89a8-e8052735ab74
RS 16.255 [M],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,9e0e4687-0912-4f1d-a4ab-d4d351a8361f
RS 16.255 [N],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,fb4f1649-6469-47b7-90e7-909c2e7abd42
RS 16.255 [P],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,eb8ea00f-6e56-4bc4-9e40-401fcf4dc935
RS 16.255 [Q],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,8ba3ae80-4df8-418d-b681-30454cbfd39f
RS 16.255 [R],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,135d10df-c764-4e6f-bbd6-7ffa34e15718
RS 16.255C,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,3975ae3b-10b6-439f-a23c-e2ef6f2c333b
RS 16.255E,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,f57359e3-b4f9-40aa-aed4-3821b7acb27d
RS 16.255F,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7a2c4aa9-8794-47f7-b440-68698fcbc358
RS 16.255B,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,f29eb1c3-a5d9-4916-9d6d-bec5b799fffd
RS 16.255G,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,e987f60c-0cfe-4788-87f1-2bb1fe98ad78
RS 16.255D,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,7d8d2dfa-6cd7-45e9-92c4-d759dbde7703
RS 16.255 [I],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,829ec6f0-876e-46d4-a984-85f5efd93cee
RS 16.255 [O],35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,9fc56caa-88e7-4e49-874a-be09240690db
RS 16.255A+,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,f0ea89dc-ab80-4a61-89e3-baa4f1658363
RS 16.256,35.7830605,35.601638,Akkadian,Logosyllabic,Royal Palace,dfb30683-71eb-4ec3-8b85-342eeaa2df7e
RS 16.257,35.7832611,35.6016495,unknown,unknown,Royal Palace,5eb17b93-e319-467e-9ca1-56a054361859
RS 16.258,35.7832502,35.6016351,unknown,unknown,Royal Palace,b8fe7488-89e2-430e-8256-35ac8353b455
RS 16.259,35.7831084,35.6016407,Akkadian,Logosyllabic,Royal Palace,82cfce5a-c528-47c4-b983-d16e2ef3ad08
RS 16.260,35.7831132,35.601639,Akkadian,Logosyllabic,Royal Palace,bf1e80c9-d3df-41c4-9aab-a00a4c6b0693
RS 16.261,35.7830715,35.6016312,unknown,unknown,Royal Palace,28d4c489-eb53-4382-af20-b5745db277f2
RS 16.262,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,21ba68d1-16ad-4e25-bfd2-2ffdf22a9258
RS 16.263,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,be353dcd-e9ed-43cd-ac7c-3b777b08da57
RS 16.264,35.7827686,35.6015817,Ugaritic,Alphabetic,Royal Palace,dab14a0e-d207-4819-a92f-ae15a0448a86
RS 16.265,35.7827686,35.6015817,Ugaritic,Alphabetic,Royal Palace,92776ad5-7611-449f-9a8e-ac1e34699c70
RS 16.266,35.7827686,35.6015817,Ugaritic,Alphabetic,Royal Palace,4e2ebc81-0ea8-4e59-81ab-f5c74452a65f
RS 16.267,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,06761546-7658-4506-89ec-59dec25c686a
RS 16.268,35.7832298,35.601603,Ugaritic,Alphabetic,Royal Palace,fb6119b6-6657-49c1-b2a0-6e181c956bfb
RS 16.269,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,afa4f842-af81-4c53-ba41-e03167e4f8ae
RS 16.270,35.7830832,35.6016574,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,f516657c-6292-4b23-9931-f7d72b32e750
RS 16.271,35.7832267,35.601629,Ugaritic,Alphabetic,Royal Palace,579cda06-46bd-40ab-9ab1-1314d91795a4
RS 16.272,35.7832267,35.601629,unknown,unknown,Royal Palace,c4f582be-b958-4267-86ec-809b8b894659
RS 16.273,35.7830323,35.6016469,Akkadian,Logosyllabic,Royal Palace,23c04eb0-ffc7-42fb-9474-a71f871d01b3
RS 16.274,35.783234,35.6016589,Akkadian,Logosyllabic,Royal Palace,765fb24d-3a33-451c-8d78-5238bb11bfc7
RS 16.275,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,287aefc2-76c0-4b1b-842d-11c42d55f0a6
RS 16.276,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,c355feba-529a-4161-8efa-1df9fa1942a5
RS 16.277,35.7830414,35.6016373,Akkadian,Logosyllabic,Royal Palace,4e2171dc-3360-4c7c-8da0-c73beb39d1cf
RS 16.278,35.7830446,35.6016394,Akkadian,Logosyllabic,Royal Palace,fc775d16-09a0-41e7-9800-a423c084348d
RS 16.279,35.7831265,35.6016406,Akkadian,Logosyllabic,Royal Palace,828988cf-cdf0-43ff-88b1-a4c41a206bc8
RS 16.280,35.783083,35.6016405,unknown,unknown,Royal Palace,48f7bfc9-1fc3-432b-8108-e99c2f6462f1
RS 16.280C,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,0af3a142-f05b-4aef-ac1b-07bc8f1ba853
RS 16.280E,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,c77bd21b-6e10-42dd-8af8-8a7e4c5796d0
RS 16.280B,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,b8805eb3-84ff-4027-b764-42fa8044df0a
RS 16.280D,35.783083,35.6016405,Akkadian,Logosyllabic,Royal Palace,df153a19-a3f8-43ed-a011-5613725a07b8
RS 16.280A,35.783083,35.6016405,Ugaritic,Alphabetic,Royal Palace,9347ad3f-543e-47bd-83ff-2c054268f4f9
RS 16.281,35.783083,35.6016405,Akkadian,Logosyllabic,Royal Palace,08ba1770-b4d6-4eb1-b138-eb82231daf54
RS 16.282,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,35897f5f-986b-47b7-8fe9-2df9e97fc1f8
RS 16.283,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,3f93918f-3a16-47e6-b0d5-8959bdd1612c
RS 16.284,35.7830414,35.6016373,Akkadian,Logosyllabic,Royal Palace,61db2f5a-723e-42b7-9b2b-6eecd4d8b8cb
RS 16.285,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,fd4c430c-e5fa-4dff-b634-ad825946c0c3
RS 16.286,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,c592c0f3-d9b4-43bf-8590-b5d2790a1da9
RS 16.287,35.7832265,35.6015184,Akkadian,Logosyllabic,Royal Palace,c3f3f6b3-e51c-4ed0-8ce0-d89c29e87783
RS 16.288,35.7829452,35.6016158,Ugaritic,Alphabetic,Royal Palace,bb24cab7-e9dd-4eb1-8df1-46c6879aa92f
RS 16.289C,35.7832348,35.6016335,Ugaritic,Alphabetic,Royal Palace,03fb2186-19ab-48bc-b2f4-54221f4b852b
RS 16.289B,35.7832348,35.6016335,Ugaritic,Alphabetic,Royal Palace,b2caaf0d-f609-4e35-b87a-64f841265f2d
RS 16.289A,35.7832348,35.6016335,Ugaritic,Alphabetic,Royal Palace,8d009bee-be77-420c-b25e-b2aef57bd574
RS 16.290,35.7832457,35.6016523,Akkadian,Logosyllabic,Royal Palace,53bed562-0313-4d6a-9e67-1ab632bd2b44
RS 16.291,35.7832457,35.6016523,Akkadian,Logosyllabic,Royal Palace,2bca2e10-5852-4142-8d05-e6772aefe10d
RS 16.292B,35.783234,35.6016589,Akkadian,Logosyllabic,Royal Palace,c54d0935-7ebd-4a96-a507-0e7428bfb6f9
RS 16.292A,35.783234,35.6016589,Akkadian,Logosyllabic,Royal Palace,3d31f6cf-a332-4723-b682-97f291421b17
RS 16.293,35.7827617,35.6015931,Ugaritic,Alphabetic,Royal Palace,18306e2b-0039-4a2e-86d9-8e3e17c2284c
RS 16.294,35.7827676,35.6015803,Akkadian,Logosyllabic,Royal Palace,e401c632-d798-492e-bb50-fe096acb6178
RS 16.295,35.7831682,35.6016392,Akkadian,Logosyllabic,Royal Palace,bba58519-6654-4c17-a9fd-f61561669a1b
RS 16.296,35.7830948,35.6016357,unknown,unknown,Royal Palace,9d8f4e05-aa99-4405-b9b1-95adff3dbb65
RS 16.311,35.783025,35.6016283,Akkadian,Logosyllabic,Royal Palace,71959684-e241-4264-9751-ce01412ead36
RS 16.313,35.7830673,35.601622,Akkadian,Logosyllabic,Royal Palace,fe67789e-46cd-490d-b1fe-60e8a145d062
RS 16.318,35.7818956,35.6014227,unknown,unknown,Out of Context,53079db9-bf2f-48c3-9fb4-43a0fff2744e
RS 16.339,35.7830715,35.6016312,unknown,unknown,Royal Palace,a218f3f5-fd0d-4102-ba5c-224acd773d54
RS 16.340,35.7831747,35.6016499,Egyptian,Hieroglyphic,Royal Palace,7ae0fada-0b2f-4f21-b615-7325b55aefe8
RS 16.341,35.7827686,35.6015817,Ugaritic,Alphabetic,Royal Palace,b8dab3d3-641c-4016-9052-eb604ac6ac90
RS 16.343,35.7831006,35.6016403,Akkadian,Logosyllabic,Royal Palace,38bcc70c-a01c-448a-b8af-5b69bc8717d2
RS 16.344,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,f6f85148-20cc-4c2f-a0ea-7aeb8e67a7a4
RS 16.345,35.7832472,35.6016612,unknown,unknown,Royal Palace,d7b15be6-aeed-429b-831f-7a53a4f4a0e7
RS 16.346,35.7832472,35.6016612,Akkadian,Logosyllabic,Royal Palace,53169033-8a84-47f9-b6b3-7ed2987eaddf
RS 16.347,35.7827644,35.6016094,unknown,unknown,Royal Palace,49284d2b-bf20-4baf-aa6d-e869cec8f680
RS 16.348,35.7830397,35.6016272,Akkadian,Logosyllabic,Royal Palace,757607c3-8ce0-46ff-8baf-ac7119c3a7b3
RS 16.349,35.7832435,35.6016428,Akkadian,Logosyllabic,Royal Palace,34027787-5ec3-4fd7-a530-595981f18b80
RS 16.350 [B],35.7832301,35.6016378,Akkadian,Logosyllabic,Royal Palace,64475fb0-a529-4019-a693-c99b806e9f3d
RS 16.350 [A],35.7832301,35.6016378,Ugaritic,Alphabetic,Royal Palace,e7ab0368-a577-4a49-9137-44c5353a666e
RS 16.352C,35.7832728,35.6016314,Ugaritic,Alphabetic,Royal Palace,e7938537-4d29-4356-ae27-cd0af6b2ac62
RS 16.352B,35.7832728,35.6016314,Ugaritic,Alphabetic,Royal Palace,2a7c1cc8-5139-4ed7-9c97-337414ade44e
RS 16.352A,35.7832705,35.60163,Ugaritic,Alphabetic,Royal Palace,06141cd1-cdbd-4a31-bb8a-447b0ab0c519
RS 16.353,35.7830624,35.6016636,Akkadian,Logosyllabic,Royal Palace,19122ba0-4b7c-4568-ad93-044210127975
RS 16.354,35.7832294,35.6016463,Akkadian,Logosyllabic,Royal Palace,38799bfc-c2dc-4d69-9aa4-e3ab9f8ce1da
RS 16.355,35.7827686,35.6015817,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,6b724fa3-4dc8-4817-ab22-979f3c761314
RS 16.356,35.7830715,35.6016312,Akkadian,Logosyllabic,Royal Palace,52f3fc93-512e-4dae-893e-2d212886c068
RS 16.357,35.7830673,35.601622,Akkadian,Logosyllabic,Royal Palace,a989f3a1-ada4-4f9b-9bc3-d3788b71cf0f
RS 16.359C,35.7832435,35.6016499,Akkadian,Logosyllabic,Royal Palace,64d7c25e-ec5d-428f-a697-50ba43d589c6
RS 16.359B,35.7832435,35.6016499,Akkadian,Logosyllabic,Royal Palace,563f686a-7801-45a3-9c4c-f70f40906922
RS 16.359D,35.7832435,35.6016499,unknown,unknown,Royal Palace,d3bc6352-7dfd-426c-9892-98833b6c8c02
RS 16.359A+,35.7832435,35.6016499,Akkadian,Logosyllabic,Royal Palace,3d196f53-022d-41ab-a6e3-c96ecb764655
RS 16.363,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,14697a4a-32b9-4dbd-8960-70a57ae60ec6
RS 16.364,35.7832354,35.6015547,Akkadian,Logosyllabic,Royal Palace,360fd1df-b20b-4ab3-a548-918e3e72f62a
RS 16.365,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,a8832bd7-3c37-40e5-b7b9-ec7a51cd7311
RS 16.366,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,297227f4-9cf0-4342-aafc-01aab2c04be2
RS 16.367 [C],35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,408092bf-debf-42a4-88be-fd1b421263e8
RS 16.367B,35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,44dfb035-f0db-41f5-a6bc-c355bfec6850
RS 16.367A,35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,f520367e-0157-425c-9939-18a248b7fb04
RS 16.368,35.7830968,35.6016365,Akkadian,Logosyllabic,Royal Palace,68c736e1-5b08-4555-b2c8-91520bfbcafb
RS 16.369,35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,8e206aca-09b5-49cd-b7cb-272dce14b3df
RS 16.369 [C],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,f031f439-228d-4809-8302-875dbbe4a4a2
RS 16.369 [E],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,42440327-2f9f-4b49-8f54-95629541f342
RS 16.369 [F],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,c38b608b-004f-41da-98d6-4becd6286ce4
RS 16.369 [B],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,51b5b6ac-9d7e-42e0-b47c-cb451126ddbf
RS 16.369 [G],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,6a764767-6d4e-4e65-b026-f8cfcdb4f69b
RS 16.369 [D],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,734953d5-f796-4c3d-9f44-e3b48876a10f
RS 16.369 [H],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,10dfa5de-011b-4de0-b81c-efd53d7f3dbc
RS 16.369 [A],35.7829351,35.6016177,Ugaritic,Alphabetic,Royal Palace,41186b86-c1e0-47d8-bc0f-a5dea067d593
RS 16.370,35.7823659,35.6016876,Ugaritic,Alphabetic,Royal Palace,8c71b6c4-db41-4575-ae52-93d0447af22c
RS 16.371,35.783081,35.6016327,Akkadian,Logosyllabic,Royal Palace,9c8c78b3-cfc8-4854-9a85-5f4ca0ed775e
RS 16.372,35.7830715,35.6016312,Ugaritic,Alphabetic,Royal Palace,2a51037f-346f-452a-a079-3393d614d17c
RS 16.373 [C],35.7832372,35.6015707,Ugaritic,Alphabetic,Royal Palace,b0b620c1-5db0-48b9-81c3-4803b5adc55f
RS 16.373 [B],35.7832372,35.6015707,Ugaritic,Alphabetic,Royal Palace,4c69a58f-9cf9-4ac4-a906-76c8061f3876
RS 16.373 [A],35.7832372,35.6015707,Ugaritic,Alphabetic,Royal Palace,31194746-3b84-429a-8904-560c71ba075e
RS 16.374,35.7827686,35.6015817,Ugaritic,Alphabetic,Royal Palace,9b0d4ae2-2d75-4f77-a622-e6ef35949bbc
RS 16.375 [F],35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,7c1c9c5f-7fad-415a-9786-3da3add749f1
RS 16.375C,35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,040d6f80-85b6-4712-b551-762ad8042567
RS 16.375E,35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,41e1bf1d-3404-4a9a-8b13-d997e1bd2060
RS 16.375B,35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,a4499a17-1457-4e5f-8d1b-2cbea41b5cb2
RS 16.375D,35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,dac92b40-c5d2-4836-8a4c-a09125110559
RS 16.375A,35.7832726,35.6015205,Ugaritic,Alphabetic,Royal Palace,3bd598ed-d00e-4803-aac0-d9b38f444fb6
RS 16.376,35.7831686,35.6016463,Ugaritic,Alphabetic,Royal Palace,30b7e3d5-660f-4e9d-b7d3-1824355e083b
RS 16.377,35.7832472,35.6016612,Ugaritic,Alphabetic,Royal Palace,9dd3e561-7501-4041-9c24-c0846f33ce1e
RS 16.378 [E],35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,72d0b627-6d54-4e90-805a-825723645559
RS 16.378 [F],35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,fc4e0f4f-f7dd-44c4-a951-20fae13241d0
RS 16.378 [G],35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,3ea0ec9a-7273-442c-bada-c5aa3c28b5a9
RS 16.378 [D],35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,bf7829a9-aa05-4a97-a956-25b76d96e83b
RS 16.378 [H],35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,6b209484-54ba-4786-b716-d4517bcd374e
RS 16.378C,35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,0d654909-de1f-4444-9371-53c85957a2bb
RS 16.378B,35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,df25f8f0-7114-4e43-838f-2970434ae72e
RS 16.378A,35.7830926,35.6016291,Ugaritic,Alphabetic,Royal Palace,7846bc1e-4547-4de1-ad3e-e6edb075cfc3
RS 16.379,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,4fd0a7e3-0127-4965-b9ae-e78f8102c86a
RS 16.380C,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,a67d6a5c-35d0-4a25-9276-278ec1a7b6a7
RS 16.380B,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,cb271663-ef0d-4311-a667-5fbfd1b46feb
RS 16.380A,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,15a1422b-27ed-4c2b-934b-c49675708dee
RS 16.381 [C],35.7832661,35.6016274,unknown,unknown,Royal Palace,228f79c7-dddf-4dbe-bef8-7f639fa9709a
RS 16.381B,35.7832661,35.6016274,Ugaritic,Alphabetic,Royal Palace,a5dff04c-8c1f-47e8-a049-49a6bea42e1e
RS 16.381A,35.7832661,35.6016274,Ugaritic,Alphabetic,Royal Palace,391cc4e7-2c3a-4143-b388-365ccbab73e2
RS 16.382,35.7830673,35.601622,Ugaritic,Alphabetic,Royal Palace,eab5f9bf-6ae4-45ac-b7c7-afb48d78ffe5
RS 16.383,35.7834628,35.6019364,Akkadian,Logosyllabic,Royal Palace,a449c018-c37b-4f28-96cd-5a470ac94187
RS 16.384,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,411a5814-d646-4217-ad48-da0dff1e6b94
RS 16.385,35.7830832,35.6016574,Akkadian,Logosyllabic,Royal Palace,31e24204-9f1c-42b7-9bef-ff9c9e38cf5c
RS 16.386,35.7830728,35.6016207,Akkadian,Logosyllabic,Royal Palace,20ff6c80-c82d-45b9-89bd-47f9ffc5c021
RS 16.387,35.7830931,35.6016505,Akkadian,Logosyllabic,Royal Palace,1c98246b-fb6d-432f-ad92-bbe24475950a
RS 16.393B,35.7830286,35.601633,unknown,unknown,Royal Palace,bc4f7e2c-0544-49e4-8106-bc23a45d0ee4
RS 16.393A,35.7831006,35.6016403,unknown,unknown,Royal Palace,f86d6596-975c-4335-aeda-3d44d251ec91
RS 16.394,35.7832603,35.6016217,Ugaritic,Alphabetic,Royal Palace,f1a0bd12-962a-45df-ae54-4bd76cbed184
RS 16.395,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,98845c1c-a39d-4808-8713-cb1a413a2d04
RS 16.396,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,8657155d-46ff-472a-8f96-389b98c3bd9b
RS 16.397,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,b3bc7695-acba-4aad-ae06-2582517c7bf0
RS 16.398,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,4525b089-c314-47c3-b4b0-cde73c836829
RS 16.399,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,8957c8f0-4510-4956-af52-433a65a9b795
RS 16.400,35.7832633,35.6016077,unknown,unknown,Royal Palace,a3812260-e7a5-4044-8c98-c2b276f55167
RS 16.401,35.7832633,35.6016077,Ugaritic,Alphabetic,Royal Palace,6547c590-36c5-4e6f-a9fb-3b4f8b34b736
RS 16.402 [B],35.7832603,35.6016217,unknown,unknown,Royal Palace,eb107ab6-2f7e-4140-a375-c35b0dba2d47
RS 16.402+,35.7832603,35.6016217,Ugaritic,Alphabetic,Royal Palace,e1ee7da2-30e7-47cc-9d6d-16112acb4c63
RS 16.402 [A],35.7832603,35.6016217,unknown,unknown,Royal Palace,ea9585fa-d216-4fa0-93b8-6570ee3826fc
RS 16.413,35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,2447ccf0-f2ac-43a5-b6f7-e538f5839b18
RS 16.414,35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,272964d4-9da8-4755-83bd-2eea2184ad63
RS 16.415,35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,047e6477-2de4-4be5-aa71-f75d17b80507
RS 16.416,35.7823659,35.6016876,Ugaritic,Alphabetic,Royal Palace,5411d01a-416a-4206-8fba-63e1e1e6db56
RS 16.416 [bis],35.7823659,35.6016876,Akkadian,Logosyllabic,Royal Palace,b4030503-2697-4ba8-8e28-b0e0b0399b64
RS 16.417,35.7827676,35.6015803,Ugaritic,Alphabetic,Royal Palace,1cbc6541-d6ea-41a2-af34-5000dae3ff89
RS 17.001,35.7831986,35.6016246,Akkadian,Logosyllabic,Royal Palace,aa70820a-479c-4e72-8f54-a3b568d0a9da
RS 17.002,35.7823678,35.6016861,Egyptian,Hieroglyphic,Royal Palace,3a6dff46-f9a1-4101-95ed-c766f48dcda7
